status_id,sentence,sentiment
1439611646129971205," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439611428953067521," RT @YorkRegionGovt : York Region pop - up #COVID19Vaccine clinic taking place today Sunday , September 19 : - Markham Presentation Centre , 162 …",Neutral
1439610944611504132," RT @khaleejtimes : The #UAE has administered 19,445,872 doses of the #Covid19Vaccine to date , authorities announced .",Neutral
1439610944611504132, Official data released …,Neutral
1439610409598824455," #COVID19vaccine math update for #Quebec : - Only 18k doses yesterday - 7 - day rolling average falls to 17k , lowest si … https://t.co/KuA750I3zf",Negative
1439610240643784708, Come for a #COVID19vaccine at RWJUH Hamilton and you could win a prize !,Positive
1439610240643784708, Anyone age 12 - 18 who receives a complete … https://t.co/HC66albiFo,Negative
1439609894907244545," COVID - 19 Vaccine Booster Shots Necessary to Beat Virus , Says US Top Expert Dr Anthony Fauci #COVID19Vaccine … https://t.co/YtQMNL0fza",Neutral
1439608620086349825, RT @Gauci10P : @colleenaschwab @DrEricDing One of the rich who is getting richer on the backs of #antivaxxers and #COVIDIOTS was among the f …,Positive
1439608619754876928, @yadav8897 No published data to support these statements Vaccines DO NOT suppress immune system Vaccines DO NOT … https://t.co/CPL8JZmfEE,Negative
1439607752536494081," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439606919208001538, RT @LisaQuinnsMom : Best description of the benefits of the Covid - 19 vaccine I 've seen .,Positive
1439606919208001538, Credit to John Matthews on Facebook #GetVaccinated # …,Neutral
1439605926848253953, RT @VaxYork : Shoppers Drug Mart Pharmacy 7060 Warden Ave. in Markham [ York health unit ] 116 2nd dose spots added First available date is 20 …,Negative
1439605926676385798, RT @VaxYork : Shoppers Drug Mart Pharmacy 7060 Warden Ave. in Markham [ York health unit ] 330 2nd dose spots added First available date is 20 …,Negative
1439605926529490948, RT @VaxYork : Shoppers Drug Mart Pharmacy 7060 Warden Ave. in Markham [ York health unit ] 330 1st dose spots added First available date is 20 …,Neutral
1439605920816902145," Big gap between #Pfizer , #Moderna #vaccines seen for preventing #COVID #hospitalizations #COVID19Vaccine https://t.co/lYP07JS8pD",Negative
1439605212235325442, Dr. Flor Munoz - Rivas talks about pediatric COVID - 19 vaccines and when they should be available for those under 12 .,Neutral
1439605212235325442, … https://t.co/zAHYHoBIUt,Neutral
1439604168419905543," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439603967470755849, RT @LisaQuinnsMom : Best description of the benefits of the Covid - 19 vaccine I 've seen .,Positive
1439603967470755849, Credit to John Matthews on Facebook #GetVaccinated # …,Neutral
1439603348576079873," RT @MBGov : Stop by Kildonan park , between the pool and Rainbow stage , for the mobile #COVID19Vaccine clinic today , September 19 , between 11 …",Neutral
1439603046170902531," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439602738057433093, Shoppers Drug Mart Pharmacy 7060 Warden Ave. in Markham [ York health unit ] 330 2nd dose spots added First available … https://t.co/qwpmSPIDYp,Negative
1439602736597774346, Shoppers Drug Mart Pharmacy 7060 Warden Ave. in Markham [ York health unit ] 330 1st dose spots added First available … https://t.co/bJk5ZDcrD1,Neutral
1439602271541764100, RT @VaxYork : Shoppers Drug Mart Pharmacy 7060 Warden Ave. in Markham [ York health unit ] 116 2nd dose spots added First available date is 20 …,Negative
1439602134165729293, RT @VaxYork : Shoppers Drug Mart Pharmacy 7060 Warden Ave. in Markham [ York health unit ] 116 1st dose spots added First available date is 20 …,Neutral
1439600676582133764," RT @MBGov : Stop by Kildonan park , between the pool and Rainbow stage , for the mobile #COVID19Vaccine clinic today , September 19 , between 11 …",Neutral
1439600605467660293," RT @MBGov : Stop by Kildonan park , between the pool and Rainbow stage , for the mobile #COVID19Vaccine clinic today , September 19 , between 11 …",Neutral
1439600389599506433, RT @Gauci10P : @colleenaschwab @DrEricDing One of the rich who is getting richer on the backs of #antivaxxers and #COVIDIOTS was among the f …,Positive
1439600289728901134, Shoppers Drug Mart Pharmacy 7060 Warden Ave. in Markham [ York health unit ] 116 2nd dose spots added First available … https://t.co/BXlTKDz6e4,Negative
1439600288130867204, Shoppers Drug Mart Pharmacy 7060 Warden Ave. in Markham [ York health unit ] 116 1st dose spots added First available … https://t.co/bqFCJk3bso,Neutral
1439599934190223367," RT @MBGov : Stop by Kildonan park , between the pool and Rainbow stage , for the mobile #COVID19Vaccine clinic today , September 19 , between 11 …",Neutral
1439599852833460227," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439599783983812611," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439599331657633801," RT @MBGov : Stop by Kildonan park , between the pool and Rainbow stage , for the mobile #COVID19Vaccine clinic today , September 19 , between 11 …",Neutral
1439599203160887302," RT @MBGov : Stop by Kildonan park , between the pool and Rainbow stage , for the mobile #COVID19Vaccine clinic today , September 19 , between 11 …",Neutral
1439599077382139907," @JeroenBee1 @Doc_Box @bpoc2020 Nee , je hebt geen punt .",Neutral
1439599077382139907," "" CDC Strongly Recommends COVID Vaccine in Pregnancy — New da … https://t.co/GkTD4ZkXFa",Neutral
1439598917407051778," RT @MBGov : Stop by Kildonan park , between the pool and Rainbow stage , for the mobile #COVID19Vaccine clinic today , September 19 , between 11 …",Neutral
1439598731964391426," RT @MBGov : Stop by Kildonan park , between the pool and Rainbow stage , for the mobile #COVID19Vaccine clinic today , September 19 , between 11 …",Neutral
1439597704565383176, Best description of the benefits of the Covid - 19 vaccine I 've seen .,Positive
1439597704565383176, Credit to John Matthews on Facebook … https://t.co/8RPS7dh8UB,Neutral
1439597649057894404," Stop by Kildonan park , between the pool and Rainbow stage , for the mobile #COVID19Vaccine clinic today , September 1 … https://t.co/soUkrCtdRI",Neutral
1439597642175090690," RT @SMDhealthunit : #COVID19Vaccine pop - up clinic TODAY Sept 19 Georgian Mall , lower level 📍 509 Bayfield St. , ⌚️ 11 - 5 You can also get a va …",Negative
1439596564071211010, Over 85 % of Ontarians 12 + have received at least one dose of a #COVID19 vaccine !,Positive
1439596564071211010, Individuals in #VaughanWoodbridge … https://t.co/bWy5wrB0VV,Neutral
1439596472681467906," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439596328988909569," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439596184134373377," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439593392804179973, RT @GovKathyHochul : Get vaccinated .,Neutral
1439593392804179973, To protect yourself .,Neutral
1439593392804179973, To protect your neighbors .,Neutral
1439593392804179973, To protect your fellow New Yorkers .,Neutral
1439593392804179973, Make your plan to …,Neutral
1439593168190775296, Crack feens #COVID19 #COVIDIOTS #Unvaccinated #VaccinePassport #EnoughIsEnough #antivaxxers #COVID19Vaccine https://t.co/p99uXZXv4j,Neutral
1439593128114147331, RT @AHNIMres : Incredible day at the New J Health Carnival !,Neutral
1439593128114147331, Great conversations around screenings and the #COVID19Vaccine Thank you @head3he …,Positive
1439592710462185474, RT @AHNIMres : Incredible day at the New J Health Carnival !,Neutral
1439592710462185474, Great conversations around screenings and the #COVID19Vaccine Thank you @head3he …,Positive
1439592666774360070, York Region Administrative Centre in Newmarket [ York health unit ] 1015 2nd dose spots added First available date is … https://t.co/k2PQt3kgPJ,Neutral
1439592665511874575, Maple Community Centre in Maple [ York health unit ] 1695 2nd dose spots added First available date is 2021-09-19 Boo … https://t.co/RyD17X4HDm,Negative
1439592211121856517," RT @YorkRegionGovt : York Region pop - up #COVID19Vaccine clinic taking place today Sunday , September 19 : - Markham Presentation Centre , 162 …",Neutral
1439591890509205509, @shaneschick Its by no means a privacy issue if anyone was wondering !,Negative
1439591890509205509, The QR code has no info except the … https://t.co/Si2TnvNTEN,Neutral
1439591607666282497, Get the Covid - 19 vaccine to prevent the virus from spreading to yourself and others .,Neutral
1439591607666282497, SO QUICK REGISTER NOW & VACCI … https://t.co/fHnJCvBC4c,Neutral
1439591566314639364, Thanks to #COVID19Vaccine https://t.co/fNVjvqTAUs,Neutral
1439589736037892099," According to recent studies , getting the #covid19vaccine is safe for #pregnant women .",Neutral
1439589736037892099, See these links below for mor … https://t.co/IaUZKW1q5N,Neutral
1439589717864026116," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439589675304321030, @doublec00n @kylegriffin1 Calling people who support #freedomofchoice murderers is so 1980 's but could apply to the … https://t.co/7T05sFDnjq,Neutral
1439589213687717888, about to fully vaccinated against covid - 19 .,Neutral
1439589213687717888, The Talbot street vaccination centre is open now until 6 pm and is a wal … https://t.co/d1wxLt7f6A,Neutral
1439589074482962434, Links https://t.co/KjuVGNAQD4 https://t.co/mNOHu883ue https://t.co/C0OKpHMkE9 https://t.co/2xfyiOBdOO… https://t.co/z1SetECyuz,Neutral
1439588081569517569, The #COVID19Vaccine to prevent this is available for FREE but this is what happens when POLITICAL games and ignoran … https://t.co/NX2AS68UMv,Neutral
1439587817940738057," RT @YorkRegionGovt : York Region pop - up #COVID19Vaccine clinic taking place today Sunday , September 19 : - Markham Presentation Centre , 162 …",Neutral
1439587256709394432, RT @GlobalHealthMGH : Join us in our call to @POTUS and leaders of the United States pharmaceutical industry to commit to more equitably dis …,Neutral
1439586730139688964," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439585864120774660," RT @SMDhealthunit : #COVID19Vaccine pop - up clinic TODAY Sept 19 Georgian Mall , lower level 📍 509 Bayfield St. , ⌚️ 11 - 5 You can also get a va …",Negative
1439585742934716420," RT @SMDhealthunit : #COVID19Vaccine pop - up clinic TODAY Sept 19 Georgian Mall , lower level 📍 509 Bayfield St. , ⌚️ 11 - 5 You can also get a va …",Negative
1439584635235696648, RT @Gauci10P : @colleenaschwab @DrEricDing One of the rich who is getting richer on the backs of #antivaxxers and #COVIDIOTS was among the f …,Positive
1439584325440315394," RT @SMDhealthunit : #COVID19Vaccine pop - up clinic TODAY Sept 19 Georgian Mall , lower level 📍 509 Bayfield St. , ⌚️ 11 - 5 You can also get a va …",Negative
1439583224913596418, RT @GovKathyHochul : Exciting news 🥳 @GovBallNYC is donating 125 free tickets to New Yorkers who get their first dose at a #VaxtoSchool pop - …,Positive
1439583018436468737," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439582573978599428, #COVID19Vaccines : Effective In Preventing Hospitalization And ER Visits #COVID19Vaccine https://t.co/wLy84WEVfu,Positive
1439582031105646595," RT @YorkRegionGovt : York Region pop - up #COVID19Vaccine clinic taking place today Sunday , September 19 : - Markham Presentation Centre , 162 …",Neutral
